URL;Buch Titel;Star rating;Title Review;Helpful;Author
the-cost-of-living/deborah-levy/9780241977569;in our time;1;Disappointingù;65;melvyn bragg
the-cost-of-living/deborah-levy/9780241977569;in our time;5;1Q84ù;16;melvyn bragg
the-cost-of-living/deborah-levy/9780241977569;in our time;5;1Q84: Books 1 and 2: Books 1 and 2ù;15;melvyn bragg
rabbit-run/john-updike/9780141187839;ten little fingers and ten little toes;5;In Cold Bloodù;59;mem fox
rabbit-run/john-updike/9780141187839;ten little fingers and ten little toes;5;Dark, compelling and completely addictive!ù;52;mem fox
rabbit-run/john-updike/9780141187839;ten little fingers and ten little toes;4;Made Me Squirmù;47;mem fox
lirael-the-old-kingdom/garth-nix/9780007137336;mensa iq tests;4;Fantastic offbeat characters and bags of charm.ù;11;mensa
lirael-the-old-kingdom/garth-nix/9780007137336;mensa iq tests;2;Warm and pleasant enough, but not impactfulù;9;mensa
lirael-the-old-kingdom/garth-nix/9780007137336;mensa iq tests;3;Lost in translation?ù;7;mensa
a-girl-called-jack/jack-monroe/9780718178949;drivers license;5;Wuthering Heights - Emily Bronteù;71;meredith castile
a-girl-called-jack/jack-monroe/9780718178949;drivers license;5;marvellousù;65;meredith castile
a-girl-called-jack/jack-monroe/9780718178949;drivers license;5;A wonderful readù;63;meredith castile
the-fairy-detective-agency-operation-bunny/sally-gardner/david-roberts/9781444003727;you had me at hello;5;A SIX STAR BOOKù;59;mhairi mcfarlane
the-fairy-detective-agency-operation-bunny/sally-gardner/david-roberts/9781444003727;you had me at hello;5;Dark Fireù;46;mhairi mcfarlane
the-fairy-detective-agency-operation-bunny/sally-gardner/david-roberts/9781444003727;you had me at hello;4;Delightful for all agesù;35;mhairi mcfarlane
why-i-am-not-a-christian/bertrand-russell/simon-blackburn/9780415325103;a dictionary of geology and earth sciences;5;Rankin delivers another tour de forceù;105;michael allaby
why-i-am-not-a-christian/bertrand-russell/simon-blackburn/9780415325103;a dictionary of geology and earth sciences;4;Rebus is getting old in body but still sharp in mindù;77;michael allaby
why-i-am-not-a-christian/bertrand-russell/simon-blackburn/9780415325103;a dictionary of geology and earth sciences;4;Inspiring and empoweringù;36;michael allaby
hunger/roxane-gay/9781472153791;traitors blood;5;An amazing story!ù;135;michael arnold
hunger/roxane-gay/9781472153791;traitors blood;5;A Great Big Hug Of A Tale From My Favourite Storyteller.ù;82;michael arnold
hunger/roxane-gay/9781472153791;traitors blood;5;Son of a Witchù;28;michael arnold
stolen/katariina-rosenblatt/cecil-murphey/9780800723453;wicked beyond belief;5;Undescribable...ù;113;michael bilton
stolen/katariina-rosenblatt/cecil-murphey/9780800723453;wicked beyond belief;5;hogwarts here i come!ù;96;michael bilton
stolen/katariina-rosenblatt/cecil-murphey/9780800723453;wicked beyond belief;5;Hawthorne Investigatesù;61;michael bilton
the-house-of-silk/anthony-horowitz/9781409182771;springwatch the 2019 almanac;5;A new Walliams!!ù;134;michael bright
the-house-of-silk/anthony-horowitz/9781409182771;springwatch the 2019 almanac;5;Explosive, devious and hilarious ù;126;michael bright
the-house-of-silk/anthony-horowitz/9781409182771;springwatch the 2019 almanac;4;Good in Partsù;26;michael bright
the-organized-mind/daniel-levitin/9780241965788;blowing the bloody doors off;5;He's back!ù;63;michael caine
the-organized-mind/daniel-levitin/9780241965788;blowing the bloody doors off;5;Everyone Should Read This Bookù;13;michael caine
the-organized-mind/daniel-levitin/9780241965788;blowing the bloody doors off;4;Eye opening!ù;4;michael caine
deliciously-ella-every-day/ella-mills-woodward/9781473619487;the limit;5;ù;54;michael cannell
deliciously-ella-every-day/ella-mills-woodward/9781473619487;the limit;5;Pre Terror - Travelless in the Third Reichù;16;michael cannell
deliciously-ella-every-day/ella-mills-woodward/9781473619487;the limit;5;An Insightful Social Historyù;15;michael cannell
eve-was-framed/helena-kennedy/9780099224419;getting started in forex trading strategies;5;Compelling and frightening- a must read!ù;34;michael d archer
eve-was-framed/helena-kennedy/9780099224419;getting started in forex trading strategies;3;a different readù;30;michael d archer
eve-was-framed/helena-kennedy/9780099224419;getting started in forex trading strategies;5;A Necessary Readù;26;michael d archer
family-album/penelope-lively/9780141041223;the e myth revisited;5;I am Legendù;44;michael e gerber
family-album/penelope-lively/9780141041223;the e myth revisited;5;J.R.R. Tolkien - Beren and Luthianù;40;michael e gerber
family-album/penelope-lively/9780141041223;the e myth revisited;5;A Wonderful Bookù;28;michael e gerber
the-hidden-life-of-trees/peter-wohlleben/9780008218430;gone;5;The scent of jasmine fills the air as you readù;66;michael grant
the-hidden-life-of-trees/peter-wohlleben/9780008218430;gone;4;Dinah Jefferies does not disappoint!ù;42;michael grant
the-hidden-life-of-trees/peter-wohlleben/9780008218430;gone;5;I Miss Mummyù;30;michael grant
memory-of-water/emmi-itaranta/9780007529940;how not to die;5;My new favourite bookù;64;michael greger
memory-of-water/emmi-itaranta/9780007529940;the how not to die cookbook;5;Personal Favourite Thus Far.ù;59;michael greger
memory-of-water/emmi-itaranta/9780007529940;the how not to die cookbook;5;A gripping and deeply human look at faith, love and the pressures of being apart. Set among the stars and the collapsing earth back home, this is a stunning read.ù;59;michael greger
michael-rosens-book-of-very-silly-poems/michael-rosen/shoo-rayner/9780241354575;the how not to die cookbook;5;It's getting better and better!ù;31;michael greger
michael-rosens-book-of-very-silly-poems/michael-rosen/shoo-rayner/9780241354575;how not to die;4;2 Decades Of Distrustù;2;michael greger
michael-rosens-book-of-very-silly-poems/michael-rosen/shoo-rayner/9780241354575;how not to die;2;Very Slow Build Spy Gamesù;1;michael greger
the-gifts-of-reading/robert-macfarlane/9780241978313;private peaceful;5;Window into another worldù;91;michael morpurgo
the-gifts-of-reading/robert-macfarlane/9780241978313;private peaceful;4;Atonementù;75;michael morpurgo
the-gifts-of-reading/robert-macfarlane/9780241978313;poppy field;1; The Selfish Geneù;73;michael morpurgo
peppa-pig-happy-birthday/peppa-pig/9780241309049;flamingo boy;5;The Circleù;56;michael morpurgo
peppa-pig-happy-birthday/peppa-pig/9780241309049;the snowman;3;Not sure...ù;55;michael morpurgo
peppa-pig-happy-birthday/peppa-pig/9780241309049;private peaceful;5;Toby's Roomù;53;michael morpurgo
wolf-hollow/lauren-wolk/9780552574297;the snowman;5;Five out of fiveù;52;michael morpurgo
wolf-hollow/lauren-wolk/9780552574297;an eagle in the snow;5;Giovanna should be dreaming of a best seller here!ù;50;michael morpurgo
wolf-hollow/lauren-wolk/9780552574297;the butterfly lion;5;Fantastic for anyone who loves to readù;50;michael morpurgo
the-unlikely-adventures-of-mabel-jones/will-mabbitt/9780141355146;the butterfly lion;4;A good introduction to the seriesù;41;michael morpurgo
the-unlikely-adventures-of-mabel-jones/will-mabbitt/9780141355146;the snowman;5;A peacefull bookù;40;michael morpurgo
the-unlikely-adventures-of-mabel-jones/will-mabbitt/9780141355146;the butterfly lion;1;Disappointingù;39;michael morpurgo
smileys-people/john-le-carre/9780241322529;flamingo boy;5;Language of thorns ù;37;michael morpurgo
smileys-people/john-le-carre/9780241322529;flamingo boy;5;Engrossing, beautiful and unsettlingù;29;michael morpurgo
smileys-people/john-le-carre/9780241322529;an eagle in the snow;3;Not bad.ù;7;michael morpurgo
the-aeneid/virgil/9780143106296;an eagle in the snow;5;Gripping coldù;7;michael morpurgo
the-aeneid/virgil/9780143106296;poppy field;5;Perfectly festive and funny!ù;0;michael morpurgo
the-aeneid/virgil/9780143106296;poppy field;5;Oi Santa!ù;0;michael morpurgo
ginos-veg-italia/gino-dacampo/9781444795196;the fast 800;3;Goodù;86;michael mosley
the-daily-stoic/ryan-holiday/stephen-hanselman/9781781257654;the clever guts diet;4;Poirot lives onù;86;michael mosley
the-daily-stoic/ryan-holiday/stephen-hanselman/9781781257654;the fast diet the original 5 2 diet revised and updated;5;Dystopian Brillianceù;74;michael mosley
annotated-sandman-vol-1/neil-gaiman/9781401233327;the clever guts diet;5;A Street Cat Named Bobù;73;michael mosley
annotated-sandman-vol-1/neil-gaiman/9781401233327;the fast diet the original 5 2 diet revised and updated;5;Totally absorbingù;50;michael mosley
annotated-sandman-vol-1/neil-gaiman/9781401233327;the fast diet the original 5 2 diet;5;Surprisingly goodù;45;michael mosley
the-science-of-meditation/daniel-goleman/richard-davidson/9780241975695;the clever guts diet;5;A must for cat lovers.ù;41;michael mosley
the-science-of-meditation/daniel-goleman/richard-davidson/9780241975695;the fast 800;5;Boyù;36;michael mosley
the-science-of-meditation/daniel-goleman/richard-davidson/9780241975695;the fast 800;5;Boyù;36;michael mosley
the-life-and-rhymes-of-benjamin-zephaniah/benjamin-zephaniah/9781471168925;the fast diet the original 5 2 diet revised and updated;5;The Wind-up Bird Chronicleù;35;michael mosley
the-life-and-rhymes-of-benjamin-zephaniah/benjamin-zephaniah/9781471168925;the 8 week blood sugar diet;5;The Handmaiden òs Tale meets 1984....ù;34;michael mosley
the-life-and-rhymes-of-benjamin-zephaniah/benjamin-zephaniah/9781471168925;the fast diet the original 5 2 diet;3;TORTUOUSù;32;michael mosley
thrifty-ways-for-modern-days/martin-lewis/9780091912772;the fast diet the original 5 2 diet;4;Historians delightù;17;michael mosley
thrifty-ways-for-modern-days/martin-lewis/9780091912772;the 8 week blood sugar diet;4;Funny, brilliant characters and a magical plot!ù;1;michael mosley
thrifty-ways-for-modern-days/martin-lewis/9780091912772;the 8 week blood sugar diet;5;Stupendous characters and fantastic plot. A book for adventurous readers and lovers of hedgepigs of all ages...ù;1;michael mosley
the-midlife-kitchen/mimi-spencer/sam-rice/9781784723187;the atheists primer;4;A great book, but a slower pace to Wolf Hall, I feel.ù;84;michael palmer
the-midlife-kitchen/mimi-spencer/sam-rice/9781784723187;the atheists primer;5;A book unlike any otherù;78;michael palmer
the-midlife-kitchen/mimi-spencer/sam-rice/9781784723187;the atheists primer;4;Bring Up the Bodiesù;73;michael palmer
a-mans-world/donald-mcrae/9781471132360;george best a memoir a unique biography of a football icon;5;Catch-22ù;82;michael parkinson
a-mans-world/donald-mcrae/9781471132360;george best a memoir a unique biography of a football icon;4;The Princeù;80;michael parkinson
a-mans-world/donald-mcrae/9781471132360;george best a memoir a unique biography of a football icon;4;The Princeù;56;michael parkinson
hands-of-stone/christian-giudice/9781903854754;what are they saying about unbelief;5;An imaginable and tension-seeking read!'ù;35;michael paul gallagher
hands-of-stone/christian-giudice/9781903854754;what are they saying about unbelief;5;The Top Book in my Shelfù;30;michael paul gallagher
hands-of-stone/christian-giudice/9781903854754;what are they saying about unbelief;1;Quite Upsetù;27;michael paul gallagher
being-john-lennon/ray-connolly/9781474606806;music theory for dummies;5;Brilliant Cold War thriller...ù;69;michael pilhofer
being-john-lennon/ray-connolly/9781474606806;music theory for dummies;5;Unforgettable.ù;54;michael pilhofer
being-john-lennon/ray-connolly/9781474606806;music theory for dummies;3;Hmmm...ù;44;michael pilhofer
a-childrens-treasury-of-milligan/spike-milligan/9781852273217;implied consent and sexual assault;5;Everyone should read this ù;26;michael plaxton
a-childrens-treasury-of-milligan/spike-milligan/9781852273217;implied consent and sexual assault;5;Five Large Starsù;1;michael plaxton
a-childrens-treasury-of-milligan/spike-milligan/9781852273217;implied consent and sexual assault;4;A feel good read, perfect for the impending summer!ù;1;michael plaxton
charlie-and-the-chocolate-factory/roald-dahl/quentin-blake/9780141365374;games on thrones;4;Magic and iron should never mix!ù;59;michael powell
charlie-and-the-chocolate-factory/roald-dahl/quentin-blake/9780141365374;games on thrones;4;The start of something magical....ù;36;michael powell
charlie-and-the-chocolate-factory/roald-dahl/quentin-blake/9780141365374;games on thrones;3;A labour of love.ù;2;michael powell
perfect-puppy/gwen-bailey/9780600617228;unexpected twist an oliver twisted tale;5;The Problem with Scotland is...........ù;82;michael rosen
perfect-puppy/gwen-bailey/9780600617228;unexpected twist an oliver twisted tale;5;Hysterical Laughterù;70;michael rosen
perfect-puppy/gwen-bailey/9780600617228;were going on a bear hunt;5;Heartwarmingly Heartbreaking!!!!ù;63;michael rosen
a-man-walks-on-to-a-pitch/harry-redknapp/9780091955533;quick lets get out of here;5;Nicola @ Waterstones in redhillù;59;michael rosen
a-man-walks-on-to-a-pitch/harry-redknapp/9780091955533;little rabbit foo foo;5;Not a Love Storyù;57;michael rosen
a-man-walks-on-to-a-pitch/harry-redknapp/9780091955533;michael rosens book of very silly poems;5;The Secret Diary of Adrian Mole Aged 13 3/4ù;56;michael rosen
franco/paul-preston/9780006862109;michael rosens book of very silly poems;5;Brilliantù;52;michael rosen
franco/paul-preston/9780006862109;quick lets get out of here;5;very emotionalù;50;michael rosen
franco/paul-preston/9780006862109;little rabbit foo foo;4;Monsters and Mayhemù;49;michael rosen
foxglove-summer/ben-aaronovitch/9780575132528;michael rosens book of very silly poems;5;The Secret Diary of Adrian Mole Aged 13 3/4ù;47;michael rosen
foxglove-summer/ben-aaronovitch/9780575132528;were going on a bear hunt;5;Gaimantastic!ù;46;michael rosen
foxglove-summer/ben-aaronovitch/9780575132528;good ideas;5;New trilogy by a master of fantasy writingù;45;michael rosen
the-wisdom-of-groundhog-day/paul-hannam/9781473619203;quick lets get out of here;4;A story of grief with a stiff upper lipù;45;michael rosen
the-wisdom-of-groundhog-day/paul-hannam/9781473619203;little rabbit foo foo;5;Electrifying First Novel in the 'Monsters of Verity' Series!ù;44;michael rosen
the-wisdom-of-groundhog-day/paul-hannam/9781473619203;were going on a bear hunt;4;A book every child should haveù;44;michael rosen
the-housebuilders-bible/mark-brinkley/9781905959556;were going on a bear hunt;5;Neverwhereù;43;michael rosen
the-housebuilders-bible/mark-brinkley/9781905959556;good ideas;5;A real page turner full of intrigueù;43;michael rosen
the-housebuilders-bible/mark-brinkley/9781905959556;unexpected twist an oliver twisted tale;5;greatù;34;michael rosen
the-history-of-the-decline-and-fall-of-the-roman-empire/david-womersley/edward-gibbon/9780140437645;good ideas;2;Great for fans of Fitzù;34;michael rosen
the-history-of-the-decline-and-fall-of-the-roman-empire/david-womersley/edward-gibbon/9780140437645;were going on a bear hunt;4;I want Wild Things in my room!ù;21;michael rosen
the-history-of-the-decline-and-fall-of-the-roman-empire/david-womersley/edward-gibbon/9780140437645;were going on a bear hunt;5;Fantasticù;17;michael rosen
woodworking-with-the-router/bill-hylton/9781565234383;systematic theology and climate change;5;I am the Dread Pirate Roberts!ù;54;michael s northcott
